TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod
T00450,29-05-25,C184,P017,S004,4,0,Mobile Money
T00451,24-10-24,C154,P041,S004,5,0.15,Mobile Money
T00452,31-03-25,C140,P033,S001,3,0,Cash
T00453,01-01-24,C197,P010,S002,3,0.05,Cash
T00454,01-07-25,C145,P036,S004,3,0.15,Cash
T00455,15-07-25,C003,P030,S001,3,0.05,Credit Card
T00456,17-01-25,C115,P043,S003,4,0.15,Credit Card
T00457,27-04-25,C089,P045,S001,4,0,Bank Transfer
T00458,04-07-25,C107,P035,S001,1,0.05,Bank Transfer
T00459,07-11-23,C080,P015,S003,4,0.05,Mobile Money
T00460,10-03-25,C090,P028,S004,1,0.15,Mobile Money
T00461,15-01-25,C082,P012,S001,3,0,Cash
T00462,06-12-23,C006,P043,S003,1,0.05,Credit Card
T00463,09-11-24,C133,P038,S002,5,0.05,Bank Transfer
T00464,04-06-24,C144,P012,S004,4,0.05,Mobile Money
T00465,12-08-24,C162,P049,S002,2,0.15,Mobile Money
T00466,03-10-24,C008,P007,S005,2,0.15,Mobile Money
T00467,08-07-24,C100,P011,S001,2,0.05,Bank Transfer
T00468,11-06-24,C193,P028,S001,5,0,Credit Card
T00469,30-10-24,C094,P030,S003,2,0.15,Cash
T00470,04-06-25,C068,P048,S004,5,0.1,Mobile Money
T00471,04-11-23,C157,P049,S004,5,0,Bank Transfer
T00472,09-12-24,C091,P019,S004,5,0.05,Bank Transfer
T00473,26-09-24,C158,P013,S005,1,0.05,Bank Transfer
T00474,06-01-24,C031,P026,S002,3,0,Credit Card
T00475,13-03-25,C096,P003,S002,5,0.15,Mobile Money
T00476,29-05-24,C153,P016,S002,5,0.15,Mobile Money
T00477,27-03-25,C048,P029,S004,5,0.05,Credit Card
T00478,23-06-24,C126,P013,S003,2,0.05,Bank Transfer
T00479,09-11-24,C116,P025,S005,1,0.1,Cash
T00480,08-12-24,C125,P004,S002,2,0.15,Mobile Money
T00481,26-12-24,C105,P032,S004,4,0.15,Mobile Money
T00482,05-07-24,C043,P006,S001,5,0,Credit Card
T00483,16-09-23,C075,P009,S001,3,0.05,Bank Transfer
T00484,30-08-25,C044,P029,S004,5,0.15,Cash
T00485,13-08-25,C147,P028,S001,3,0.1,Cash
T00486,28-10-24,C195,P027,S004,5,0.05,Mobile Money
T00487,13-04-24,C027,P013,S002,3,0,Mobile Money
T00488,23-04-24,C068,P012,S003,1,0.15,Cash
T00489,19-03-25,C199,P009,S002,2,0.1,Mobile Money
T00490,29-05-25,C043,P043,S005,2,0.05,Credit Card
T00491,13-10-24,C016,P028,S005,3,0.1,Credit Card
T00492,29-04-25,C083,P004,S003,3,0.1,Cash
T00493,09-03-25,C035,P048,S004,1,0.1,Credit Card
T00494,06-01-24,C180,P034,S002,2,0.05,Bank Transfer
T00495,18-07-24,C064,P019,S004,4,0.05,Bank Transfer
T00496,05-10-24,C161,P043,S004,4,0.15,Cash
T00497,05-01-25,C163,P042,S001,4,0.1,Bank Transfer
T00498,19-06-24,C117,P029,S004,3,0,Cash
T00499,13-08-25,C188,P030,S004,3,0,Mobile Money
T00500,25-04-24,C056,P050,S004,2,0.15,Bank Transfer
T00501,04-12-23,C083,P004,S003,3,0.05,Mobile Money
T00502,18-07-25,C088,P035,S001,1,0,Mobile Money
T00503,26-11-24,C005,P015,S001,2,0.15,Mobile Money
T00504,28-08-25,C001,P029,S004,2,0.05,Bank Transfer
T00505,25-04-25,C041,P045,S003,1,0.1,Bank Transfer
T00506,12-12-23,C022,P033,S003,2,0,Mobile Money
T00507,31-01-25,C161,P045,S003,2,0.15,Cash
T00508,28-08-24,C181,P018,S001,1,0.05,Mobile Money
T00509,03-07-25,C020,P029,S002,5,0.05,Mobile Money
T00510,28-12-23,C003,P007,S001,3,0,Mobile Money
T00511,16-02-24,C178,P011,S002,4,0,Credit Card
T00512,03-01-24,C099,P019,S001,1,0,Bank Transfer
T00513,13-12-24,C095,P043,S003,2,0.15,Credit Card
T00514,15-08-25,C165,P004,S002,1,0,Credit Card
T00515,01-01-25,C113,P002,S003,2,0.05,Mobile Money
T00516,02-12-23,C158,P038,S004,2,0,Cash
T00517,02-06-24,C036,P050,S001,5,0.15,Bank Transfer
T00518,13-07-24,C110,P023,S003,2,0.05,Bank Transfer
T00519,25-08-25,C166,P042,S001,2,0.1,Cash
T00520,24-08-25,C169,P040,S003,2,0.05,Mobile Money
T00521,01-09-24,C076,P028,S001,2,0.15,Mobile Money
T00522,23-12-23,C029,P001,S002,4,0,Cash
T00523,12-08-25,C093,P046,S003,2,0.15,Mobile Money
T00524,25-01-24,C094,P049,S005,2,0.15,Cash
T00525,18-08-24,C005,P016,S005,1,0,Bank Transfer
T00526,21-10-24,C056,P010,S001,1,0.15,Bank Transfer
T00527,26-11-24,C161,P047,S005,4,0.15,Mobile Money
T00528,28-05-24,C022,P047,S005,5,0.05,Bank Transfer
T00529,30-04-25,C022,P031,S003,1,0.05,Credit Card
T00530,14-05-25,C138,P014,S003,4,0,Bank Transfer
T00531,14-10-23,C179,P030,S004,2,0,Credit Card
T00532,23-04-25,C023,P031,S004,1,0.15,Cash
T00533,22-11-23,C080,P023,S002,1,0,Credit Card
T00534,30-06-25,C180,P048,S001,2,0.15,Bank Transfer
T00535,13-03-24,C134,P017,S005,3,0.05,Bank Transfer
T00536,16-09-23,C033,P047,S003,1,0,Bank Transfer
T00537,18-11-24,C110,P032,S003,5,0,Bank Transfer
T00538,24-05-25,C183,P026,S005,1,0.15,Mobile Money
T00539,31-07-25,C131,P009,S003,1,0.15,Credit Card
T00540,18-09-24,C095,P021,S002,3,0,Cash
T00541,23-08-24,C059,P024,S005,1,0,Cash
T00542,28-08-25,C063,P004,S001,4,0.1,Mobile Money
T00543,08-03-24,C039,P008,S002,1,0.15,Credit Card
T00544,29-10-23,C083,P039,S002,4,0.1,Bank Transfer
T00545,09-01-25,C020,P040,S005,3,0,Cash
T00546,15-06-25,C046,P006,S002,5,0,Mobile Money
T00547,24-11-23,C018,P042,S004,3,0.1,Bank Transfer
T00548,18-09-23,C023,P047,S005,4,0,Bank Transfer
T00549,26-12-23,C052,P031,S003,5,0.1,Credit Card
T00550,16-12-24,C119,P047,S003,5,0.15,Credit Card
T00551,25-12-23,C188,P050,S005,2,0.05,Cash
T00552,14-02-25,C105,P009,S001,2,0.1,Cash
T00553,10-10-24,C086,P031,S001,4,0.1,Cash
T00554,19-06-24,C053,P029,S005,2,0.15,Mobile Money
T00555,18-02-25,C016,P046,S002,3,0,Cash
T00556,03-02-25,C060,P024,S005,4,0.1,Mobile Money
T00557,13-10-24,C192,P045,S001,5,0,Credit Card
T00558,03-11-24,C164,P045,S004,1,0,Mobile Money
T00559,25-01-24,C170,P004,S002,2,0.1,Bank Transfer
T00560,23-07-24,C081,P029,S004,3,0.1,Mobile Money
T00561,20-11-24,C070,P050,S002,1,0.05,Credit Card
T00562,14-09-23,C200,P036,S005,1,0.05,Cash
T00563,07-05-24,C043,P039,S004,4,0.1,Mobile Money
T00564,07-04-24,C031,P049,S005,3,0.05,Mobile Money
T00565,17-07-25,C079,P036,S004,3,0,Cash
T00566,16-03-24,C041,P006,S003,5,0,Credit Card
T00567,23-03-24,C084,P031,S002,1,0.05,Bank Transfer
T00568,01-04-25,C102,P045,S005,1,0.1,Bank Transfer
T00569,27-07-24,C045,P037,S001,4,0.15,Credit Card
T00570,11-03-24,C025,P011,S004,1,0.05,Cash
T00571,16-12-23,C004,P003,S001,2,0.05,Credit Card
T00572,30-07-25,C103,P050,S003,1,0.1,Cash
T00573,12-07-25,C006,P012,S001,2,0.15,Credit Card
T00574,07-12-23,C024,P014,S003,1,0,Mobile Money
T00575,29-03-25,C013,P020,S002,5,0.15,Mobile Money
T00576,12-07-24,C128,P049,S001,4,0.15,Credit Card
T00577,05-01-25,C091,P037,S002,2,0.1,Bank Transfer
T00578,19-12-24,C115,P028,S002,1,0.05,Bank Transfer
T00579,09-01-24,C128,P018,S004,5,0.15,Cash
T00580,30-09-23,C023,P046,S003,4,0.05,Mobile Money
T00581,01-01-25,C052,P025,S005,2,0,Mobile Money
T00582,01-07-25,C183,P047,S003,4,0.15,Bank Transfer
T00583,25-04-25,C145,P047,S005,3,0.15,Bank Transfer
T00584,01-10-24,C047,P050,S001,3,0.05,Cash
T00585,21-03-24,C200,P027,S003,1,0.15,Bank Transfer
T00586,02-02-24,C197,P039,S005,2,0.05,Cash
T00587,14-05-24,C064,P017,S002,3,0,Credit Card
T00588,13-01-24,C148,P019,S004,3,0.05,Credit Card
T00589,02-04-25,C061,P025,S005,3,0.1,Cash
T00590,09-12-24,C181,P047,S003,5,0.05,Credit Card
T00591,04-05-24,C127,P011,S005,3,0.05,Mobile Money
T00592,03-02-24,C010,P005,S001,1,0.05,Credit Card
T00593,31-03-25,C006,P015,S005,4,0,Bank Transfer
T00594,16-07-25,C158,P024,S002,2,0.1,Credit Card
T00595,12-09-23,C083,P028,S001,1,0.05,Credit Card
T00596,06-12-24,C199,P008,S001,5,0.1,Cash
T00597,20-08-24,C096,P039,S004,5,0,Bank Transfer
T00598,27-12-24,C078,P043,S003,2,0.05,Mobile Money
T00599,29-03-24,C164,P040,S004,3,0.05,Bank Transfer
T00600,16-08-25,C058,P050,S005,2,0.15,Bank Transfer
T00601,10-06-25,C188,P016,S003,2,0.05,Cash
T00602,05-06-24,C180,P020,S005,4,0,Credit Card
T00603,25-06-24,C155,P009,S003,5,0.05,Cash
T00604,26-11-23,C128,P032,S002,3,0,Credit Card
T00605,01-07-24,C089,P003,S003,2,0,Bank Transfer
T00606,04-03-24,C115,P036,S001,3,0.05,Credit Card
T00607,28-05-25,C178,P015,S001,3,0.1,Cash
T00608,05-06-24,C185,P003,S001,1,0.15,Mobile Money
T00609,25-09-23,C188,P044,S004,2,0.15,Mobile Money
T00610,05-04-24,C097,P026,S003,5,0.15,Cash
T00611,12-05-25,C123,P010,S005,2,0.05,Mobile Money
T00612,26-04-24,C019,P030,S001,3,0,Bank Transfer
T00613,31-08-25,C067,P013,S001,1,0.1,Credit Card
T00614,29-07-25,C097,P025,S002,1,0,Bank Transfer
T00615,28-02-24,C153,P033,S005,4,0,Mobile Money
T00616,10-01-25,C168,P023,S002,5,0.15,Credit Card
T00617,23-01-24,C014,P007,S001,3,0.05,Credit Card
T00618,08-08-25,C105,P036,S005,5,0.1,Bank Transfer
T00619,02-07-24,C077,P017,S002,1,0,Mobile Money
T00620,21-08-24,C147,P034,S005,4,0.05,Cash
T00621,27-08-24,C093,P040,S001,4,0,Bank Transfer
T00622,06-03-24,C170,P016,S005,4,0.05,Cash
T00623,12-03-25,C007,P020,S002,2,0.1,Cash
T00624,21-09-24,C122,P020,S001,3,0.15,Mobile Money
T00625,07-12-23,C126,P038,S003,1,0.15,Credit Card
T00626,17-11-23,C095,P020,S004,3,0.05,Mobile Money
T00627,24-06-25,C012,P016,S003,4,0.15,Bank Transfer
T00628,07-10-24,C058,P041,S003,5,0,Credit Card
T00629,22-01-25,C193,P031,S001,1,0.1,Mobile Money
T00630,04-03-24,C194,P018,S005,2,0,Mobile Money
T00631,12-11-23,C134,P008,S004,5,0.15,Credit Card
T00632,30-08-24,C122,P031,S003,1,0.15,Cash
T00633,16-07-25,C129,P010,S005,5,0.05,Cash
T00634,24-12-24,C194,P048,S004,2,0.05,Credit Card
T00635,18-01-24,C050,P044,S002,1,0.15,Cash
T00636,17-12-24,C175,P011,S004,2,0.05,Bank Transfer
T00637,10-09-23,C082,P008,S001,1,0.15,Mobile Money
T00638,20-09-24,C142,P008,S003,3,0.15,Cash
T00639,03-04-24,C180,P018,S005,5,0.15,Cash
T00640,23-12-23,C107,P039,S002,2,0,Cash
T00641,14-02-24,C145,P038,S001,3,0.1,Mobile Money
T00642,01-04-24,C068,P037,S004,4,0.15,Cash
T00643,12-02-24,C045,P043,S003,4,0.05,Mobile Money
T00644,26-04-24,C010,P014,S004,3,0.05,Cash
T00645,20-02-24,C191,P041,S004,3,0.1,Cash
T00646,18-03-25,C087,P037,S003,3,0.1,Mobile Money
T00647,04-12-23,C179,P041,S001,2,0.05,Bank Transfer
T00648,18-01-25,C191,P033,S004,3,0.1,Mobile Money
T00649,02-09-25,C155,P043,S001,2,0.15,Credit Card
T00650,05-07-25,C105,P016,S004,5,0.1,Cash
T00651,08-11-23,C132,P045,S002,1,0.1,Mobile Money
T00652,25-04-24,C035,P025,S005,5,0,Credit Card
T00653,16-06-24,C050,P044,S002,1,0.05,Cash
T00654,23-03-24,C117,P045,S001,3,0.05,Bank Transfer
T00655,09-01-25,C095,P021,S004,5,0.15,Cash
T00656,27-11-24,C175,P009,S001,2,0.1,Mobile Money
T00657,28-10-24,C153,P015,S004,2,0.15,Bank Transfer
T00658,14-12-24,C089,P046,S002,3,0,Bank Transfer
T00659,12-08-24,C008,P036,S004,1,0.05,Credit Card
T00660,05-12-23,C057,P023,S002,2,0.1,Mobile Money
T00661,04-10-24,C132,P024,S001,1,0.15,Credit Card
T00662,06-06-24,C166,P014,S002,5,0,Credit Card
T00663,21-02-24,C065,P004,S005,3,0.1,Mobile Money
T00664,21-03-25,C097,P032,S003,4,0.1,Credit Card
T00665,11-04-25,C120,P003,S003,5,0.15,Cash
T00666,27-01-24,C002,P018,S005,3,0.1,Bank Transfer
T00667,12-07-25,C176,P021,S001,4,0,Bank Transfer
T00668,23-11-23,C071,P048,S003,3,0.1,Bank Transfer
T00669,01-12-23,C049,P032,S002,5,0.05,Cash
T00670,10-11-24,C154,P001,S004,3,0.05,Cash
T00671,05-08-24,C168,P010,S004,3,0.1,Mobile Money
T00672,09-01-24,C104,P023,S004,1,0.05,Bank Transfer
T00673,16-03-24,C186,P038,S002,5,0.15,Bank Transfer
T00674,16-04-25,C130,P021,S003,2,0.05,Bank Transfer
T00675,14-11-24,C025,P036,S004,2,0.1,Credit Card
T00676,11-06-24,C175,P027,S003,1,0.05,Bank Transfer
T00677,17-11-23,C058,P029,S003,4,0.1,Bank Transfer
T00678,12-10-24,C067,P008,S005,3,0.15,Cash
T00679,18-02-24,C121,P027,S001,5,0,Mobile Money
T00680,07-08-25,C050,P039,S005,1,0.15,Bank Transfer
T00681,18-04-24,C106,P020,S001,2,0.05,Credit Card
T00682,16-09-23,C088,P013,S004,5,0.15,Credit Card
T00683,04-07-25,C081,P030,S002,1,0.15,Bank Transfer
T00684,02-09-24,C162,P008,S002,3,0,Cash
T00685,14-09-24,C116,P050,S003,2,0.05,Credit Card
T00686,29-09-23,C126,P014,S001,2,0.15,Mobile Money
T00687,29-07-25,C104,P032,S004,4,0.15,Cash
T00688,17-06-25,C010,P041,S005,2,0.1,Cash
T00689,18-01-24,C083,P028,S005,2,0,Cash
T00690,15-05-24,C161,P031,S002,2,0.1,Bank Transfer
T00691,06-12-24,C034,P016,S001,4,0.1,Credit Card
T00692,19-06-25,C017,P033,S001,3,0.1,Mobile Money
T00693,30-10-23,C187,P024,S005,5,0.1,Mobile Money
T00694,24-06-25,C176,P019,S002,3,0.15,Bank Transfer
T00695,30-06-24,C193,P050,S002,2,0.15,Cash
T00696,28-09-23,C059,P050,S002,2,0.05,Cash
T00697,12-03-24,C151,P028,S005,2,0,Bank Transfer
T00698,30-09-23,C183,P035,S001,4,0.1,Cash
T00699,19-02-24,C153,P031,S001,1,0,Cash
T00700,09-03-24,C177,P039,S001,4,0.15,Mobile Money
T00701,01-10-23,C032,P001,S005,3,0.15,Credit Card
T00702,30-03-24,C053,P039,S001,3,0.15,Cash
T00703,13-06-25,C170,P025,S005,3,0.05,Mobile Money
T00704,08-10-23,C027,P008,S005,5,0,Bank Transfer
T00705,23-05-24,C030,P007,S001,4,0.05,Credit Card
T00706,19-04-24,C200,P014,S003,5,0.05,Bank Transfer
T00707,14-02-24,C181,P005,S004,3,0.05,Cash
T00708,25-11-24,C141,P038,S004,2,0.15,Bank Transfer
T00709,10-04-24,C061,P032,S001,1,0,Cash
T00710,03-06-24,C147,P006,S004,2,0,Cash
T00711,05-06-24,C186,P027,S001,3,0.05,Mobile Money
T00712,03-02-24,C076,P001,S003,4,0,Cash
T00713,26-06-24,C045,P008,S001,3,0.1,Bank Transfer
T00714,20-12-23,C110,P021,S001,1,0,Cash
T00715,01-10-23,C036,P029,S002,3,0.1,Mobile Money
T00716,21-08-25,C160,P044,S003,1,0.1,Bank Transfer
T00717,08-05-24,C047,P049,S001,4,0.15,Mobile Money
T00718,25-07-25,C070,P050,S004,4,0.15,Credit Card
T00719,24-07-25,C029,P038,S002,1,0.05,Cash
T00720,13-04-25,C107,P017,S005,4,0.15,Credit Card
T00721,24-06-24,C157,P001,S004,3,0,Credit Card
T00722,12-05-25,C124,P018,S004,1,0.15,Mobile Money
T00723,26-07-24,C012,P015,S001,3,0.1,Cash
T00724,14-06-25,C181,P015,S005,5,0.05,Bank Transfer
T00725,20-03-24,C133,P034,S005,5,0,Mobile Money
T00726,26-05-24,C170,P037,S002,4,0.1,Mobile Money
T00727,13-11-23,C039,P035,S005,5,0,Cash
T00728,30-06-24,C165,P014,S002,5,0.15,Mobile Money
T00729,20-04-25,C043,P019,S001,4,0.1,Credit Card
T00730,01-10-24,C085,P026,S003,1,0.05,Mobile Money
T00731,05-04-25,C104,P019,S002,1,0.15,Mobile Money
T00732,30-07-25,C147,P004,S004,1,0.15,Mobile Money
T00733,01-09-24,C081,P002,S001,4,0,Cash
T00734,19-11-23,C104,P040,S004,1,0,Cash
T00735,02-03-25,C155,P005,S005,3,0.05,Mobile Money
T00736,16-08-25,C088,P047,S003,1,0.05,Mobile Money
T00737,08-01-24,C085,P016,S005,5,0.15,Bank Transfer
T00738,13-08-24,C184,P040,S004,1,0,Credit Card
T00739,28-11-24,C001,P005,S003,3,0.1,Bank Transfer
T00740,08-10-23,C180,P037,S001,1,0.05,Mobile Money
T00741,12-10-23,C036,P049,S004,1,0.1,Credit Card
T00742,09-05-24,C049,P017,S001,4,0.05,Mobile Money
T00743,19-03-24,C049,P004,S003,1,0.15,Cash
T00744,12-06-24,C163,P042,S005,1,0.15,Mobile Money
T00745,09-04-24,C169,P023,S005,5,0.05,Mobile Money
T00746,01-03-25,C002,P037,S005,1,0.15,Mobile Money
T00747,28-09-23,C131,P008,S002,5,0.05,Credit Card
T00748,12-11-24,C027,P022,S004,5,0.1,Mobile Money
T00749,07-12-23,C108,P010,S005,2,0.1,Mobile Money
T00750,30-12-24,C088,P004,S003,4,0.05,Credit Card
T00751,06-05-25,C106,P009,S005,5,0.1,Bank Transfer
T00752,21-07-25,C183,P005,S005,2,0.05,Credit Card
T00753,02-02-24,C160,P020,S003,3,0.05,Credit Card
T00754,05-10-23,C129,P013,S005,3,0,Bank Transfer
T00755,05-11-24,C144,P025,S004,5,0.15,Bank Transfer
T00756,09-06-25,C109,P040,S001,5,0,Cash
T00757,18-09-23,C098,P042,S002,1,0,Credit Card
T00758,29-12-24,C069,P004,S002,3,0.1,Credit Card
T00759,19-09-23,C016,P006,S003,2,0,Bank Transfer
T00760,30-04-25,C116,P016,S001,5,0.05,Mobile Money
T00761,24-04-25,C061,P008,S005,3,0,Mobile Money
T00762,29-10-23,C100,P018,S004,3,0,Cash
T00763,23-09-23,C191,P022,S003,2,0.15,Credit Card
T00764,24-08-25,C163,P029,S003,5,0.05,Credit Card
T00765,03-04-25,C076,P046,S004,2,0,Credit Card
T00766,20-06-25,C045,P039,S005,1,0.15,Cash
T00767,31-03-25,C110,P021,S003,5,0.1,Credit Card
T00768,13-12-24,C042,P039,S005,3,0,Bank Transfer
T00769,20-07-25,C120,P007,S002,1,0.05,Bank Transfer
T00770,13-12-23,C153,P050,S001,5,0.1,Mobile Money
T00771,01-07-24,C147,P046,S005,3,0,Bank Transfer
T00772,07-09-25,C135,P040,S002,2,0,Credit Card
T00773,28-10-23,C107,P028,S005,5,0.15,Cash
T00774,16-02-24,C090,P013,S002,2,0.1,Bank Transfer
T00775,19-10-24,C093,P008,S003,2,0.15,Cash
T00776,03-03-25,C030,P022,S003,4,0.05,Credit Card
T00777,10-12-24,C011,P021,S003,4,0,Mobile Money
T00778,27-11-24,C066,P015,S005,3,0,Bank Transfer
T00779,20-08-24,C132,P010,S005,4,0.15,Cash
T00780,11-12-24,C076,P022,S002,3,0,Cash
T00781,02-08-25,C043,P017,S005,5,0,Cash
T00782,23-02-25,C054,P044,S002,4,0,Credit Card
T00783,09-07-24,C138,P026,S004,1,0.05,Cash
T00784,27-06-25,C118,P038,S003,1,0,Cash
T00785,19-05-24,C014,P008,S002,3,0,Credit Card
T00786,31-05-24,C067,P049,S004,4,0.15,Mobile Money
T00787,08-07-25,C111,P007,S003,1,0.15,Cash
T00788,30-01-24,C137,P022,S001,5,0,Cash
T00789,03-12-23,C180,P030,S001,3,0,Bank Transfer
T00790,28-03-25,C176,P008,S003,5,0,Bank Transfer
T00791,23-03-25,C196,P050,S004,4,0.15,Cash
T00792,06-12-24,C122,P049,S002,5,0.05,Credit Card
T00793,05-12-24,C192,P027,S004,5,0.1,Credit Card
T00794,02-09-24,C077,P015,S003,1,0.05,Cash
T00795,26-03-24,C011,P049,S001,5,0.15,Cash
T00796,03-10-23,C079,P014,S002,3,0.05,Mobile Money
T00797,20-09-23,C166,P037,S005,2,0.05,Credit Card
T00798,30-07-25,C057,P005,S005,3,0.05,Cash
T00799,04-02-25,C047,P002,S005,1,0.15,Cash
T00800,23-04-24,C075,P013,S001,3,0,Credit Card
T00801,05-02-24,C186,P029,S005,4,0.1,Bank Transfer
T00802,06-05-25,C033,P017,S002,1,0.1,Cash
T00803,28-09-23,C050,P027,S003,4,0.15,Bank Transfer
T00804,29-06-25,C158,P027,S003,5,0.05,Bank Transfer
T00805,06-10-23,C081,P048,S004,2,0,Bank Transfer
T00806,27-06-25,C064,P041,S002,4,0.1,Bank Transfer
T00807,04-11-24,C035,P050,S003,4,0.15,Mobile Money
T00808,18-03-24,C092,P006,S003,4,0,Credit Card
T00809,11-06-25,C166,P041,S005,1,0.1,Credit Card
T00810,02-04-25,C138,P008,S002,3,0,Cash
T00811,06-10-24,C005,P032,S005,1,0.15,Credit Card
T00812,01-05-24,C010,P020,S005,3,0.15,Credit Card
T00813,29-12-23,C094,P035,S004,2,0.1,Credit Card
T00814,13-02-24,C119,P040,S005,5,0,Mobile Money
T00815,16-01-25,C094,P004,S005,1,0.05,Credit Card
T00816,13-08-24,C194,P016,S005,2,0.15,Credit Card
T00817,12-05-25,C046,P005,S005,5,0.05,Mobile Money
T00818,08-11-24,C092,P001,S001,2,0.15,Credit Card
T00819,24-08-25,C017,P025,S003,3,0.05,Cash
T00820,01-03-25,C172,P046,S002,5,0.1,Mobile Money
T00821,07-07-24,C121,P006,S004,1,0,Bank Transfer
T00822,04-01-25,C027,P015,S005,3,0.1,Credit Card
T00823,23-03-25,C097,P006,S004,3,0,Bank Transfer
T00824,01-06-25,C097,P001,S002,5,0.15,Bank Transfer
T00825,24-02-24,C089,P011,S004,4,0,Credit Card
T00826,15-11-23,C113,P038,S002,2,0,Bank Transfer
T00827,25-02-25,C055,P026,S002,2,0.05,Bank Transfer
T00828,03-09-24,C155,P019,S001,2,0.15,Bank Transfer
T00829,11-12-23,C185,P021,S001,4,0.15,Mobile Money
T00830,19-03-24,C054,P008,S005,2,0.15,Cash
T00831,07-11-23,C063,P005,S001,2,0.05,Credit Card
T00832,26-04-25,C162,P049,S005,1,0.05,Cash
T00833,16-10-24,C043,P038,S003,2,0.15,Cash
T00834,06-07-25,C185,P010,S003,1,0.05,Mobile Money
T00835,09-01-25,C156,P044,S004,4,0.05,Credit Card
T00836,22-07-25,C106,P044,S005,2,0.05,Bank Transfer
T00837,30-08-24,C043,P025,S003,4,0,Credit Card
T00838,05-08-24,C097,P025,S004,2,0,Cash
T00839,11-09-24,C052,P011,S005,5,0.15,Credit Card
T00840,24-07-24,C156,P025,S001,2,0.15,Cash
T00841,25-10-24,C137,P038,S005,1,0,Mobile Money
T00842,16-08-25,C169,P010,S002,5,0,Mobile Money
T00843,06-08-25,C134,P023,S004,3,0,Mobile Money
T00844,04-10-23,C059,P005,S004,4,0.1,Cash
T00845,17-08-24,C109,P033,S002,3,0.15,Credit Card
T00846,11-08-24,C022,P036,S003,5,0.15,Bank Transfer
T00847,16-09-24,C049,P022,S001,1,0,Cash
T00848,01-05-24,C097,P002,S002,3,0.15,Bank Transfer
T00849,30-05-25,C028,P005,S002,4,0.1,Bank Transfer
T00850,03-08-25,C138,P045,S004,5,0.1,Bank Transfer
T00851,16-07-24,C175,P040,S004,2,0.15,Mobile Money
T00852,01-04-24,C046,P048,S003,5,0.15,Bank Transfer
T00853,05-11-24,C079,P003,S005,3,0.15,Credit Card
T00854,30-08-24,C169,P009,S001,2,0.15,Credit Card
T00855,14-11-23,C026,P012,S002,5,0.15,Bank Transfer
T00856,03-07-24,C141,P039,S005,1,0.05,Mobile Money
T00857,03-01-25,C163,P022,S001,1,0.05,Mobile Money
T00858,16-04-25,C154,P031,S004,1,0,Bank Transfer
T00859,06-03-24,C057,P004,S003,1,0,Mobile Money
T00860,23-08-24,C103,P013,S005,5,0.1,Cash
T00861,24-07-25,C199,P043,S002,4,0.15,Cash
T00862,28-10-24,C052,P003,S005,3,0.05,Cash
T00863,29-03-25,C154,P045,S005,5,0.05,Credit Card
T00864,12-02-24,C173,P005,S001,3,0.05,Cash
T00865,19-11-23,C041,P037,S001,3,0.15,Bank Transfer
T00866,11-04-25,C172,P002,S004,4,0.05,Cash
T00867,01-06-24,C189,P043,S001,1,0.1,Bank Transfer
T00868,09-09-24,C089,P025,S003,2,0.05,Mobile Money
T00869,08-12-24,C104,P011,S005,1,0.1,Credit Card
T00870,07-10-23,C105,P012,S005,1,0,Bank Transfer
T00871,21-11-24,C088,P038,S001,5,0.1,Bank Transfer
T00872,20-07-25,C178,P041,S004,4,0.15,Credit Card
T00873,28-09-24,C194,P047,S003,4,0.15,Cash
T00874,05-10-24,C124,P040,S001,3,0,Mobile Money
T00875,30-11-24,C163,P022,S002,2,0.1,Mobile Money
T00876,23-05-24,C091,P048,S005,5,0,Bank Transfer
T00877,16-11-23,C064,P014,S003,1,0.15,Bank Transfer
T00878,27-12-23,C020,P018,S005,2,0.15,Bank Transfer
T00879,05-09-24,C091,P049,S002,5,0.1,Credit Card
T00880,18-01-24,C192,P043,S002,4,0.05,Credit Card
T00881,16-08-24,C189,P030,S002,3,0.05,Credit Card
T00882,08-12-24,C052,P038,S002,5,0.1,Credit Card
T00883,29-04-25,C200,P013,S001,1,0,Mobile Money
T00884,03-05-25,C158,P044,S001,5,0,Mobile Money
T00885,27-09-24,C096,P001,S005,3,0.15,Bank Transfer
T00886,25-11-24,C126,P019,S002,5,0.1,Mobile Money
T00887,17-06-25,C057,P006,S005,2,0,Mobile Money
T00888,24-06-24,C123,P027,S005,1,0.1,Mobile Money
T00889,05-08-25,C176,P025,S002,4,0,Mobile Money
T00890,21-01-25,C081,P021,S001,1,0.05,Mobile Money
T00891,17-02-25,C149,P017,S001,3,0.1,Bank Transfer
T00892,11-07-25,C048,P023,S005,3,0.05,Bank Transfer
T00893,01-11-23,C121,P023,S005,3,0.1,Credit Card
T00894,17-07-24,C128,P049,S004,2,0.15,Bank Transfer
T00895,11-11-24,C094,P039,S004,3,0.15,Credit Card
T00896,13-06-25,C147,P015,S002,5,0.05,Cash
T00897,17-02-24,C185,P020,S003,2,0.15,Mobile Money
T00898,10-01-25,C051,P035,S002,2,0.15,Cash
T00899,28-07-24,C046,P031,S004,4,0.05,Bank Transfer
T00900,13-08-24,C125,P042,S003,3,0,Mobile Money
T00901,30-11-24,C026,P018,S002,1,0.05,Bank Transfer
T00902,20-02-24,C122,P005,S001,4,0.1,Bank Transfer
